,TV,Radio,Newspaper,Sales,tv_to_sales_ratio,radio_to_sales_ratio,newspaper_to_sales_ratio,sales_level,Tv_radio_intecreation,Tv_Newspaper_interaction,Radio_newspaper_interaction,TV_Range,Newspaper_Range,Radio_Range,TV_Radio_int,TV_Newspaper_int,Newspaper_Radio_int,TV_efficiency,Radio_efficiency,Newspaper_efficiency,Total_Budget,TV_share,Radio_share,Newspaper_share,TV_log,Radio_log,Newspaper_log,TV_squared,Radio_squared,Newspaper_squared,TV_sqrt,Radio_sqrt,TV_Radio_Newspaper,TV_tp_Radio_ratio,Newspaper_sqrt
117,76.4,0.8,14.8,9.4,8.127659574468085,0.0851063829787234,1.574468085106383,Low,61.120000000000005,1130.72,11.840000000000002,Low,Low,Low,61.120000000000005,1130.72,11.840000000000002,0.12303664921465968,11.75,0.6351351351351351,92.0,0.8304347826086957,0.008695652173913044,0.16086956521739132,4.3489867805956814,0.5877866649021191,2.760009940032921,5836.960000000001,0.6400000000000001,219.04000000000002,8.740709353364863,0.8944271909999159,904.5760000000001,42.44444444444445,3.847076812334269
118,125.7,36.9,79.2,15.9,7.90566037735849,2.320754716981132,4.981132075471698,Medium_High,4638.33,9955.44,2922.48,Medium,High,High,4638.33,9955.44,2922.48,0.12649164677804295,0.43089430894308944,0.20075757575757575,241.8,0.5198511166253101,0.15260545905707196,0.32754342431761785,4.841822087327094,3.634951112088381,4.384523514872469,15800.490000000002,1361.61,6272.64,11.211601134539169,6.074537019394976,367355.73600000003,3.316622691292876,8.899438184514796
119,19.4,16.0,22.3,6.6,2.9393939393939394,2.4242424242424243,3.378787878787879,Low,310.4,432.62,356.8,Low,Medium,Medium,310.4,432.62,356.8,0.3402061855670103,0.4125,0.2959641255605381,57.7,0.33622183708838815,0.2772963604852686,0.38648180242634317,3.0155349008501706,2.833213344056216,3.1484533605716547,376.35999999999996,256.0,497.29,4.404543109109048,4.0,6921.92,1.1411764705882352,4.722287581247038
120,141.3,26.8,46.2,15.5,9.116129032258065,1.729032258064516,2.980645161290323,Medium_High,3786.8400000000006,6528.060000000001,1238.16,Medium,High,Medium,3786.8400000000006,6528.060000000001,1238.16,0.10969568294409057,0.5783582089552238,0.33549783549783546,214.3,0.6593560429304713,0.1250583294447037,0.21558562762482503,4.957937505095806,3.3250360206965914,3.8543938925915096,19965.690000000002,718.24,2134.44,11.88696765369537,5.176871642217914,174952.00800000003,5.08273381294964,6.797058187186572
121,18.8,21.7,50.4,7.0,2.685714285714286,3.1,7.2,Low,407.96,947.52,1093.6799999999998,Low,High,Medium,407.96,947.52,1093.6799999999998,0.3723404255319149,0.3225806451612903,0.1388888888888889,90.9,0.2068206820682068,0.2387238723872387,0.5544554455445544,2.9856819377004897,3.122364924487357,3.9396381724611196,353.44000000000005,470.89,2540.16,4.33589667773576,4.658325879540846,20561.183999999997,0.828193832599119,7.0992957397195395
122,224.0,2.4,15.6,11.6,19.310344827586206,0.20689655172413793,1.3448275862068966,Medium_Low,537.6,3494.4,37.44,High,Low,Low,537.6,3494.4,37.44,0.05178571428571428,4.833333333333333,0.7435897435897436,242.0,0.9256198347107438,0.009917355371900825,0.06446280991735537,5.41610040220442,1.2237754316221157,2.8094026953624978,50176.0,5.76,243.35999999999999,14.966629547095765,1.5491933384829668,8386.56,65.88235294117648,3.9496835316262997
123,123.1,34.6,12.4,15.2,8.098684210526315,2.2763157894736845,0.8157894736842106,Medium_High,4259.26,1526.44,429.04,Medium,Low,High,4259.26,1526.44,429.04,0.12347684809098294,0.43930635838150284,1.225806451612903,170.1,0.7236919459141681,0.20340975896531455,0.07289829512051735,4.821087692210561,3.572345637857985,2.5952547069568657,15153.609999999999,1197.16,153.76000000000002,11.095043938624128,5.882176467941097,52814.82400000001,3.4578651685393256,3.521363372331802
124,229.5,32.3,74.2,19.7,11.649746192893401,1.6395939086294415,3.7664974619289344,High,7412.849999999999,17028.9,2396.66,High,High,High,7412.849999999999,17028.9,2396.66,0.08583877995642701,0.6099071207430341,0.2654986522911051,336.0,0.6830357142857143,0.09613095238095237,0.22083333333333335,5.440250862436703,3.505557396986398,4.320151230955794,52670.25,1043.2899999999997,5505.64,15.149257407543116,5.683308895353129,550033.47,6.891891891891892,8.613942186943213
125,87.2,11.8,25.9,10.6,8.226415094339623,1.1132075471698115,2.443396226415094,Medium_Low,1028.96,2258.48,305.62,Low,Medium,Low,1028.96,2258.48,305.62,0.12155963302752293,0.8983050847457626,0.4092664092664093,124.9,0.6981585268214572,0.0944755804643715,0.20736589271417133,4.4796069630127455,2.5494451709255714,3.292126286607793,7603.84,139.24,670.81,9.338094023943002,3.4351128074635335,26650.064,6.8125,5.089204259999788
126,7.8,38.9,50.6,6.6,1.1818181818181819,5.8939393939393945,7.666666666666667,Low,303.41999999999996,394.68,1968.34,Low,High,High,303.41999999999996,394.68,1968.34,0.8461538461538461,0.16966580976863752,0.13043478260869565,97.3,0.08016443987667009,0.3997944501541624,0.5200411099691675,2.174751721484161,3.686376323895818,3.9435216724875173,60.839999999999996,1513.2099999999998,2560.36,2.792848008753788,6.23698645180507,15353.051999999998,0.19548872180451127,7.113367697511496
127,80.2,0.0,9.2,8.8,9.113636363636363,0.0,1.0454545454545452,Low,0.0,737.8399999999999,0.0,Low,Low,Low,0.0,737.8399999999999,0.0,0.10972568578553617,inf,0.9565217391304349,89.4,0.8970917225950783,0.0,0.10290827740492169,4.396915247167632,0.0,2.322387720290225,6432.040000000001,0.0,84.63999999999999,8.955445270895245,0.0,0.0,80.2,3.03315017762062
128,220.3,49.0,3.2,24.7,8.919028340080972,1.9838056680161944,0.12955465587044535,High,10794.7,704.96,156.8,High,Low,High,10794.7,704.96,156.8,0.11211983658647298,0.5040816326530612,7.718749999999999,272.5,0.8084403669724771,0.1798165137614679,0.011743119266055046,5.399519247057004,3.912023005428146,1.4350845252893227,48532.090000000004,2401.0,10.240000000000002,14.842506526863986,7.0,34543.04,4.406000000000001,1.7888543819998317
129,59.6,12.0,43.1,9.7,6.144329896907217,1.2371134020618557,4.443298969072165,Low,715.2,2568.76,517.2,Low,High,Low,715.2,2568.76,517.2,0.16275167785234898,0.8083333333333332,0.2250580046403712,114.69999999999999,0.5196163905841326,0.10462074978204011,0.37576285963382744,4.104294893075269,2.5649493574615367,3.7864597824528,3552.1600000000003,144.0,1857.6100000000001,7.720103626247513,3.4641016151377544,30825.120000000003,4.584615384615384,6.565059024867941
130,0.7,39.6,8.7,1.6,0.43749999999999994,24.75,5.437499999999999,Low,27.72,6.089999999999999,344.52,Low,Low,High,27.72,6.089999999999999,344.52,2.285714285714286,0.04040404040404041,0.18390804597701152,49.0,0.014285714285714285,0.8081632653061225,0.17755102040816326,0.5306282510621704,3.703768066607687,2.272125885509337,0.48999999999999994,1568.16,75.68999999999998,0.8366600265340756,6.29285308902091,241.16399999999996,0.017241379310344827,2.949576240750525
131,265.2,2.9,43.0,12.7,20.88188976377953,0.2283464566929134,3.3858267716535435,Medium_Low,769.0799999999999,11403.6,124.7,High,High,Low,769.0799999999999,11403.6,124.7,0.04788838612368024,4.379310344827586,0.29534883720930233,311.09999999999997,0.8524590163934427,0.00932176149148184,0.13821922211507556,5.5842479059610115,1.3609765531356006,3.784189633918261,70331.04,8.41,1849.0,16.284962388657824,1.70293863659264,33070.439999999995,68.0,6.557438524302
132,8.4,27.2,2.1,5.7,1.4736842105263157,4.771929824561403,0.3684210526315789,Low,228.48,17.64,57.12,Low,Low,Medium,228.48,17.64,57.12,0.6785714285714286,0.20955882352941177,2.7142857142857144,37.7,0.22281167108753314,0.7214854111405835,0.055702917771883284,2.2407096892759584,3.339321977944068,1.1314021114911006,70.56,739.8399999999999,4.41,2.898275349237888,5.215361924162119,479.808,0.29787234042553196,1.449137674618944
133,219.8,33.5,45.1,19.6,11.214285714285714,1.7091836734693877,2.3010204081632653,High,7363.3,9912.980000000001,1510.8500000000001,High,High,High,7363.3,9912.980000000001,1510.8500000000001,0.089171974522293,0.5850746268656717,0.434589800443459,298.40000000000003,0.7365951742627346,0.11226541554959785,0.15113941018766755,5.39725731440294,3.5409593240373143,3.8308129500026027,48312.04000000001,1122.25,2034.0100000000002,14.825653442597396,5.787918451395113,332084.83,6.371014492753623,6.715653356152326
134,36.9,38.6,65.6,10.8,3.4166666666666665,3.574074074074074,6.0740740740740735,Medium_Low,1424.34,2420.64,2532.16,Low,High,High,1424.34,2420.64,2532.16,0.29268292682926833,0.27979274611398963,0.16463414634146345,141.1,0.261516654854713,0.2735648476257973,0.4649184975194897,3.634951112088381,3.6788291182604347,4.198704577546343,1361.61,1489.96,4303.36,6.074537019394976,6.212889826803627,93436.70399999998,0.9318181818181818,8.099382692526634
135,48.3,47.0,8.5,11.6,4.163793103448276,4.051724137931035,0.7327586206896552,Medium_Low,2270.1,410.54999999999995,399.5,Low,Low,High,2270.1,410.54999999999995,399.5,0.2401656314699793,0.24680851063829787,1.3647058823529412,103.8,0.46531791907514447,0.4527938342967245,0.08188824662813102,3.8979240810486444,3.871201010907891,2.2512917986064953,2332.89,2209.0,72.25,6.9498201415576215,6.855654600401044,19295.85,1.0062499999999999,2.9154759474226504
136,25.6,39.0,9.3,9.5,2.694736842105263,4.105263157894737,0.9789473684210527,Low,998.4000000000001,238.08000000000004,362.70000000000005,Low,Low,High,998.4000000000001,238.08000000000004,362.70000000000005,0.37109375,0.24358974358974358,1.021505376344086,73.89999999999999,0.3464140730717186,0.5277401894451963,0.12584573748308528,3.2809112157876537,3.6888794541139363,2.33214389523559,655.3600000000001,1521.0,86.49000000000001,5.059644256269407,6.244997998398398,9285.12,0.64,3.0495901363953815
137,273.7,28.9,59.7,20.8,13.158653846153845,1.3894230769230769,2.870192307692308,High,7909.929999999999,16339.89,1725.33,High,High,Medium,7909.929999999999,16339.89,1725.33,0.07599561563755938,0.7197231833910035,0.34840871021775544,362.29999999999995,0.7554512834667403,0.07976814794369308,0.1647805685895667,5.615679593101228,3.3978584803966405,4.1059436980654525,74911.68999999999,835.2099999999999,3564.09,16.543881044059763,5.375872022286245,472222.821,9.153846153846153,7.726577508832744
138,43.0,25.9,20.5,9.6,4.479166666666667,2.6979166666666665,2.135416666666667,Low,1113.7,881.5,530.9499999999999,Low,Medium,Medium,1113.7,881.5,530.9499999999999,0.22325581395348837,0.37065637065637064,0.46829268292682924,89.4,0.4809843400447427,0.2897091722595078,0.22930648769574943,3.784189633918261,3.292126286607793,3.068052935133617,1849.0,670.81,420.25,6.557438524302,5.089204259999788,22830.850000000002,1.5985130111524164,4.527692569068709
139,184.9,43.9,1.7,20.7,8.932367149758454,2.1207729468599035,0.0821256038647343,High,8117.11,314.33,74.63,Medium,Low,High,8117.11,314.33,74.63,0.11195240670632774,0.4715261958997722,12.176470588235293,230.5,0.8021691973969631,0.19045553145336225,0.00737527114967462,5.225208894727398,3.8044377947482086,0.9932517730102833,34188.01,1927.2099999999998,2.8899999999999997,13.597793938724031,6.6257075093909785,13799.087,4.11804008908686,1.3038404810405297
140,73.4,17.0,12.9,10.9,6.73394495412844,1.5596330275229358,1.18348623853211,Medium_Low,1247.8000000000002,946.8600000000001,219.3,Low,Low,Medium,1247.8000000000002,946.8600000000001,219.3,0.14850136239782016,0.6411764705882353,0.8449612403100776,103.30000000000001,0.7105517909002904,0.16456921587608905,0.12487899322362052,4.309455941839047,2.8903717578961645,2.631888840136646,5387.56,289.0,166.41,8.567379996241558,4.123105625617661,16096.620000000003,4.077777777777778,3.591656999213594
141,193.7,35.4,75.6,19.2,10.088541666666666,1.84375,3.9375,High,6856.98,14643.719999999998,2676.24,Medium,High,High,6856.98,14643.719999999998,2676.24,0.09912235415591121,0.5423728813559322,0.25396825396825395,304.7,0.6357072530357729,0.11617984903183459,0.2481128979323925,5.271459912378154,3.594568774642695,4.338597076746545,37519.689999999995,1253.1599999999999,5715.359999999999,13.917614738165444,5.9497899122574065,518387.6879999999,5.321428571428571,8.694826047713663
142,220.5,33.2,37.9,20.1,10.970149253731343,1.6517412935323383,1.8855721393034823,High,7320.6,8356.949999999999,1258.28,High,High,High,7320.6,8356.949999999999,1258.28,0.09115646258503401,0.6054216867469879,0.5303430079155673,291.59999999999997,0.756172839506173,0.11385459533607684,0.12997256515775035,5.40042258948519,3.5322256440685598,3.6609942506244004,48620.25,1102.2400000000002,1436.4099999999999,14.849242404917497,5.761944116355173,277450.74,6.447368421052631,6.156297588648554
143,104.6,5.7,34.4,10.4,10.057692307692307,0.5480769230769231,3.3076923076923075,Medium_Low,596.22,3598.24,196.07999999999998,Medium,Medium,Low,596.22,3598.24,196.07999999999998,0.0994263862332696,1.8245614035087718,0.3023255813953489,144.7,0.7228749136143746,0.03939184519695923,0.2377332411886662,4.659658371272161,1.9021075263969205,3.5667118201397288,10941.159999999998,32.49,1183.36,10.227414140436476,2.3874672772626644,20509.968,15.611940298507461,5.865151319446072
144,96.2,14.8,38.9,11.4,8.43859649122807,1.2982456140350878,3.4122807017543857,Medium_Low,1423.7600000000002,3742.18,575.72,Medium,High,Medium,1423.7600000000002,3742.18,575.72,0.11850311850311851,0.7702702702702703,0.2930591259640103,149.9,0.6417611741160774,0.09873248832555037,0.2595063375583722,4.576770711466393,2.760009940032921,3.686376323895818,9254.44,219.04000000000002,1513.2099999999998,9.808159868191384,3.847076812334269,55384.264,6.0886075949367084,6.23698645180507
145,140.3,1.9,9.0,10.3,13.62135922330097,0.1844660194174757,0.8737864077669902,Low,266.57,1262.7,17.099999999999998,Medium,Low,Low,266.57,1262.7,17.099999999999998,0.07341411261582323,5.421052631578948,1.1444444444444446,151.20000000000002,0.9279100529100529,0.012566137566137564,0.05952380952380952,4.950885289690482,1.0647107369924282,2.302585092994046,19684.090000000004,3.61,81.0,11.844830095868831,1.378404875209022,2399.13,48.379310344827594,3.0
146,240.1,7.3,8.7,13.2,18.18939393939394,0.5530303030303031,0.6590909090909091,Medium_High,1752.73,2088.87,63.50999999999999,High,Low,Low,1752.73,2088.87,63.50999999999999,0.05497709287796751,1.8082191780821917,1.517241379310345,256.1,0.9375244045294806,0.02850449043342444,0.03397110503709488,5.485211785187126,2.1162555148025524,2.272125885509337,57648.009999999995,53.29,75.68999999999998,15.49516053482506,2.701851217221259,15248.750999999998,28.92771084337349,2.949576240750525
147,243.2,49.0,44.3,25.4,9.5748031496063,1.9291338582677167,1.7440944881889764,High,11916.8,10773.759999999998,2170.7,High,High,High,11916.8,10773.759999999998,2170.7,0.10444078947368421,0.5183673469387755,0.5733634311512416,336.5,0.7227340267459138,0.14561664190193166,0.13164933135215454,5.497987561676604,3.912023005428146,3.8133070324889884,59146.24,2401.0,1962.4899999999998,15.594870951694341,7.0,527914.24,4.864,6.6558245169174945
148,38.0,40.3,11.9,10.9,3.4862385321100917,3.697247706422018,1.091743119266055,Medium_Low,1531.3999999999999,452.2,479.57,Low,Low,High,1531.3999999999999,452.2,479.57,0.2868421052631579,0.27047146401985117,0.9159663865546218,90.2,0.4212860310421286,0.44678492239467843,0.1319290465631929,3.6635616461296463,3.720862499966987,2.5572273113676265,1444.0,1624.0899999999997,141.61,6.164414002968976,6.348228099241551,18223.66,0.9200968523002422,3.449637662132068
149,44.7,25.8,20.6,10.1,4.425742574257426,2.5544554455445545,2.0396039603960396,Low,1153.2600000000002,920.8200000000002,531.48,Low,Medium,Medium,1153.2600000000002,920.8200000000002,531.48,0.22595078299776283,0.39147286821705424,0.4902912621359223,91.1,0.490669593852909,0.283205268935236,0.22612513721185512,3.822098297900159,3.288401887516811,3.0726933146901194,1998.0900000000001,665.64,424.36000000000007,6.685805860178712,5.079370039680118,23757.156000000006,1.6679104477611941,4.538722287164087
150,280.7,13.9,37.0,16.1,17.43478260869565,0.8633540372670807,2.2981366459627326,Medium_High,3901.73,10385.9,514.3000000000001,High,Medium,Low,3901.73,10385.9,514.3000000000001,0.057356608478803,1.1582733812949642,0.4351351351351352,331.59999999999997,0.8465018094089265,0.04191797346200242,0.11158021712907118,5.640842674882327,2.7013612129514133,3.6375861597263857,78792.48999999999,193.21,1369.0,16.754103974847474,3.7282703764614498,144364.01,18.838926174496642,6.082762530298219
151,121.0,8.4,48.7,11.6,10.431034482758621,0.7241379310344828,4.198275862068966,Medium_Low,1016.4000000000001,5892.700000000001,409.08000000000004,Medium,High,Low,1016.4000000000001,5892.700000000001,409.08000000000004,0.09586776859504131,1.380952380952381,0.2381930184804928,178.10000000000002,0.6793935991016282,0.047164514317798986,0.27344188658057267,4.804021044733257,2.2407096892759584,3.906004933102583,14641.0,70.56,2371.69,11.0,2.898275349237888,49498.68000000001,12.872340425531915,6.978538528947161
152,197.6,23.3,14.2,16.6,11.903614457831324,1.4036144578313252,0.8554216867469878,Medium_High,4604.08,2805.9199999999996,330.86,Medium,Low,Medium,4604.08,2805.9199999999996,330.86,0.08400809716599192,0.7124463519313305,1.1690140845070425,235.1,0.8404934070608252,0.09910676307954062,0.0603998298596342,5.291292751611072,3.190476350346503,2.7212954278522306,39045.759999999995,542.89,201.64,14.057026712644463,4.8270073544588685,65377.935999999994,8.131687242798353,3.7682887362833544
153,171.3,39.7,37.7,19.0,9.015789473684212,2.0894736842105264,1.9842105263157896,High,6800.610000000001,6458.010000000001,1496.6900000000003,Medium,High,High,6800.610000000001,6458.010000000001,1496.6900000000003,0.11091652072387623,0.4785894206549118,0.5039787798408488,248.7,0.6887816646562124,0.1596300763972658,0.15158825894652192,5.149237143533884,3.7062280924485496,3.655839600035736,29343.690000000002,1576.0900000000001,1421.2900000000002,13.08816259067712,6.300793600809346,256382.99700000003,4.208845208845209,6.1400325732035
154,187.8,21.1,9.5,15.6,12.03846153846154,1.3525641025641026,0.608974358974359,Medium_High,3962.5800000000004,1784.1000000000001,200.45000000000002,Medium,Low,Medium,3962.5800000000004,1784.1000000000001,200.45000000000002,0.08306709265175719,0.7393364928909952,1.6421052631578947,218.4,0.8598901098901099,0.09661172161172162,0.043498168498168496,5.240688253711401,3.095577608523707,2.3513752571634776,35268.840000000004,445.21000000000004,90.25,13.70401401050072,4.5934736311423405,37644.51,8.497737556561086,3.082207001484488
155,4.1,11.6,5.7,3.2,1.2812499999999998,3.6249999999999996,1.78125,Low,47.559999999999995,23.369999999999997,66.12,Low,Low,Low,47.559999999999995,23.369999999999997,66.12,0.7804878048780489,0.27586206896551724,0.5614035087719298,21.4,0.19158878504672897,0.5420560747663552,0.2663551401869159,1.62924053973028,2.533696813957432,1.9021075263969205,16.81,134.56,32.49,2.0248456731316584,3.40587727318528,271.092,0.32539682539682535,2.3874672772626644
156,93.9,43.5,50.5,15.3,6.137254901960785,2.8431372549019605,3.3006535947712417,Medium_High,4084.65,4741.950000000001,2196.75,Low,High,High,4084.65,4741.950000000001,2196.75,0.16293929712460065,0.3517241379310345,0.30297029702970296,187.9,0.49973390101117615,0.23150612027674294,0.2687599787120809,4.552823705615882,3.7954891891721947,3.9415818076696905,8817.210000000001,1892.25,2550.25,9.690201236300513,6.59545297913646,206274.825,2.1101123595505618,7.106335201775948
157,149.8,1.3,24.3,10.1,14.831683168316834,0.12871287128712872,2.4059405940594063,Low,194.74,3640.1400000000003,31.590000000000003,Medium,Medium,Low,194.74,3640.1400000000003,31.590000000000003,0.06742323097463283,7.769230769230768,0.4156378600823045,175.40000000000003,0.8540478905359178,0.0074116305587229175,0.13854047890535914,5.015954455573856,0.832909122935104,3.2308043957334744,22440.040000000005,1.6900000000000002,590.49,12.239281024635394,1.140175425099138,4732.182000000001,65.1304347826087,4.929503017546495
158,11.7,36.9,45.2,7.3,1.6027397260273972,5.054794520547945,6.191780821917809,Low,431.72999999999996,528.84,1667.88,Low,High,High,431.72999999999996,528.84,1667.88,0.6239316239316239,0.1978319783197832,0.16150442477876104,93.8,0.12473347547974413,0.39339019189765456,0.4818763326226013,2.5416019934645457,3.634951112088381,3.832979798087693,136.89,1361.61,2043.0400000000002,3.420526275297414,6.074537019394976,19514.196,0.30870712401055406,6.723094525588644
159,131.7,18.4,34.6,12.9,10.209302325581394,1.4263565891472867,2.682170542635659,Medium_Low,2423.2799999999997,4556.82,636.64,Medium,Medium,Medium,2423.2799999999997,4556.82,636.64,0.09794988610478361,0.7010869565217392,0.37283236994219654,184.7,0.7130481862479696,0.0996210070384407,0.18733080671358962,4.888090941338162,2.9652730660692823,3.572345637857985,17344.889999999996,338.55999999999995,1197.16,11.476062042355817,4.2895221179054435,83845.488,6.788659793814433,5.882176467941097
160,172.5,18.1,30.7,14.4,11.979166666666666,1.2569444444444444,2.131944444444444,Medium_High,3122.2500000000005,5295.75,555.6700000000001,Medium,Medium,Medium,3122.2500000000005,5295.75,555.6700000000001,0.08347826086956522,0.7955801104972375,0.4690553745928339,221.29999999999998,0.7794848621780389,0.08178942611839134,0.13872571170356982,5.156177599386914,2.9496883350525844,3.456316680883235,29756.25,327.61000000000007,942.49,13.133925536563698,4.254409477236529,95853.07500000001,9.031413612565444,5.540758070878027
161,85.7,35.8,49.3,13.3,6.443609022556391,2.6917293233082704,3.7067669172932325,Medium_High,3068.06,4225.01,1764.9399999999998,Low,High,High,3068.06,4225.01,1764.9399999999998,0.15519253208868145,0.3715083798882682,0.2697768762677485,170.8,0.5017564402810304,0.20960187353629975,0.2886416861826698,4.462453883786496,3.6054978451748854,3.9180050771056933,7344.490000000001,1281.6399999999999,2430.49,9.257429448826494,5.9833101206606365,151255.35799999998,2.3288043478260874,7.021395872616783
162,188.4,18.1,25.6,14.9,12.644295302013424,1.214765100671141,1.7181208053691275,Medium_High,3410.0400000000004,4823.04,463.36000000000007,Medium,Medium,Medium,3410.0400000000004,4823.04,463.36000000000007,0.07908704883227176,0.8232044198895028,0.58203125,232.1,0.8117190866006032,0.07798362774666093,0.1102972856527359,5.243861180751978,2.9496883350525844,3.2809112157876537,35494.560000000005,327.61000000000007,655.3600000000001,13.725887949418793,4.254409477236529,87297.02400000002,9.863874345549737,5.059644256269407
163,163.5,36.8,7.4,18.0,9.083333333333334,2.0444444444444443,0.41111111111111115,High,6016.799999999999,1209.9,272.32,Medium,Low,High,6016.799999999999,1209.9,272.32,0.11009174311926606,0.48913043478260876,2.4324324324324325,207.70000000000002,0.7871930669234473,0.17717862301396242,0.03562831006259028,5.1029105702054265,3.632309102625542,2.128231705849268,26732.25,1354.2399999999998,54.760000000000005,12.786711852544421,6.06630035524124,44524.32,4.325396825396826,2.7202941017470885
164,117.2,14.7,5.4,11.9,9.84873949579832,1.2352941176470587,0.453781512605042,Medium_Low,1722.84,632.8800000000001,79.38,Medium,Low,Medium,1722.84,632.8800000000001,79.38,0.1015358361774744,0.8095238095238095,2.2037037037037037,137.3,0.8536052439912599,0.10706482155863072,0.03932993445010925,4.772378104971998,2.7536607123542622,1.8562979903656263,13735.84,216.08999999999997,29.160000000000004,10.825894882179487,3.8340579025361627,9303.336,7.464968152866242,2.32379000772445
165,234.5,3.4,84.8,11.9,19.705882352941178,0.2857142857142857,7.126050420168067,Medium_Low,797.3,19885.6,288.32,High,High,Low,797.3,19885.6,288.32,0.05074626865671642,3.5,0.1403301886792453,322.7,0.7266811279826464,0.010536101642392316,0.2627827703749613,5.461710913456472,1.4816045409242156,4.4520190064939165,54990.25,11.559999999999999,7191.04,15.313392831113555,1.8439088914585775,67611.04,53.29545454545454,9.20869154657707
166,17.9,37.6,21.6,8.0,2.2375,4.7,2.7,Low,673.04,386.64,812.1600000000001,Low,Medium,High,673.04,386.64,812.1600000000001,0.446927374301676,0.2127659574468085,0.37037037037037035,77.1,0.23216601815823606,0.4876783398184177,0.28015564202334636,2.9391619220655967,3.653252276470785,3.1179499062782403,320.40999999999997,1413.7600000000002,466.56000000000006,4.230839160261236,6.131883886702357,14537.664,0.46373056994818646,4.6475800154489
167,206.8,5.2,19.4,12.2,16.95081967213115,0.42622950819672134,1.5901639344262295,Medium_Low,1075.3600000000001,4011.92,100.88,High,Medium,Low,1075.3600000000001,4011.92,100.88,0.058994197292069624,2.346153846153846,0.6288659793814433,231.4,0.8936905790838375,0.02247191011235955,0.08383751080380293,5.336576078665127,1.824549292051046,3.0155349008501706,42766.240000000005,27.040000000000003,376.35999999999996,14.38054240979804,2.280350850198276,20861.984,33.35483870967742,4.404543109109048
168,215.4,23.6,57.6,17.1,12.596491228070175,1.3801169590643274,3.3684210526315788,Medium_High,5083.4400000000005,12407.04,1359.3600000000001,High,High,Medium,5083.4400000000005,12407.04,1359.3600000000001,0.07938718662952647,0.7245762711864407,0.296875,296.6,0.7262306136210384,0.07956844234659474,0.19420094403236682,5.377128546972327,3.202746442938317,4.070734696582967,46397.16,556.96,3317.76,14.676511847165866,4.857983120596447,292806.14400000003,8.75609756097561,7.58946638440411
169,284.3,10.6,6.4,15.0,18.953333333333333,0.7066666666666667,0.4266666666666667,Medium_High,3013.58,1819.5200000000002,67.84,High,Low,Low,3013.58,1819.5200000000002,67.84,0.05276116778051354,1.4150943396226416,2.34375,301.3,0.9435778294059077,0.035180882841022235,0.02124128775307003,5.653541258219454,2.451005098112319,2.0014800002101243,80826.49,112.36,40.96000000000001,16.861198059449986,3.255764119219941,19286.912,24.508620689655174,2.5298221281347035
170,50.0,11.6,18.4,8.4,5.9523809523809526,1.380952380952381,2.1904761904761902,Low,580.0,919.9999999999999,213.43999999999997,Low,Medium,Low,580.0,919.9999999999999,213.43999999999997,0.168,0.7241379310344828,0.4565217391304348,80.0,0.625,0.145,0.22999999999999998,3.9318256327243257,2.533696813957432,2.9652730660692823,2500.0,134.56,338.55999999999995,7.0710678118654755,3.40587727318528,10672.0,3.9682539682539684,4.2895221179054435
171,164.5,20.9,47.4,14.5,11.344827586206897,1.4413793103448276,3.268965517241379,Medium_High,3438.0499999999997,7797.3,990.6599999999999,Medium,High,Medium,3438.0499999999997,7797.3,990.6599999999999,0.08814589665653495,0.6937799043062202,0.3059071729957806,232.8,0.706615120274914,0.08977663230240548,0.20360824742268038,5.1089711948171175,3.086486636822455,3.879499813722586,27060.25,436.80999999999995,2246.7599999999998,12.82575533838066,4.571651780264984,162963.56999999998,7.511415525114156,6.884765791223402
172,19.6,20.1,17.0,7.6,2.578947368421053,2.6447368421052633,2.236842105263158,Low,393.96000000000004,333.20000000000005,341.70000000000005,Low,Low,Medium,393.96000000000004,333.20000000000005,341.70000000000005,0.38775510204081626,0.37810945273631835,0.44705882352941173,56.7,0.345679012345679,0.3544973544973545,0.2998236331569665,3.0252910757955354,3.0492730404820207,2.8903717578961645,384.1600000000001,404.01000000000005,289.0,4.427188724235731,4.483302354291979,6697.320000000001,0.9289099526066351,4.123105625617661
173,168.4,7.1,12.8,11.7,14.393162393162395,0.6068376068376068,1.0940170940170941,Medium_Low,1195.6399999999999,2155.52,90.88,Medium,Low,Low,1195.6399999999999,2155.52,90.88,0.06947743467933491,1.647887323943662,0.9140624999999999,188.3,0.8943175783324482,0.03770578863515666,0.06797663303239511,5.132262782217954,2.0918640616783932,2.624668592163159,28358.56,50.41,163.84000000000003,12.976902558006667,2.6645825188948455,15304.192,20.790123456790123,3.5777087639996634
174,222.4,3.4,13.1,11.5,19.33913043478261,0.2956521739130435,1.1391304347826086,Medium_Low,756.16,2913.44,44.54,High,Low,Low,756.16,2913.44,44.54,0.05170863309352518,3.3823529411764706,0.8778625954198473,238.9,0.9309334449560486,0.014231896190874843,0.0548346588530766,5.4089638866351,1.4816045409242156,2.6461747973841225,49461.76,11.559999999999999,171.60999999999999,14.913081505845799,1.8439088914585775,9905.696,50.54545454545454,3.6193922141707713
